X,Y,U,K,KU,H,HU
0.85,-0.25,0.37,3,0.333333333,97,0.371134021
0.85,-0.2,0.3,7,0,93,0.322580645
0.85,-0.15,0.32,12,0.416666667,88,0.306818182
0.85,-0.1,0.26,13,0.384615385,87,0.24137931
0.85,-0.05,0.21,18,0.111111111,82,0.231707317
0.85,0,0.3,27,0.259259259,73,0.315068493
0.85,0.05,0.33,28,0.428571429,72,0.291666667
0.85,0.1,0.27,39,0.333333333,61,0.229508197
0.85,0.15,0.38,44,0.545454545,56,0.25
0.85,0.2,0.39,62,0.5,38,0.210526316
0.85,0.25,0.35,58,0.431034483,42,0.238095238
0.85,0.3,0.5,75,0.586666667,25,0.24
0.85,0.35,0.57,78,0.641025641,22,0.318181818
0.85,0.4,0.62,84,0.69047619,16,0.25
0.85,0.45,0.67,90,0.7,10,0.4
0.85,0.5,0.7,88,0.772727273,12,0.166666667
0.85,0.55,0.73,91,0.736263736,9,0.666666667
0.85,0.6,0.71,91,0.769230769,9,0.111111111
0.85,0.65,0.68,89,0.719101124,11,0.363636364
0.85,0.7,0.77,94,0.776595745,6,0.666666667
0.85,0.75,0.58,85,0.635294118,15,0.266666667
0.85,0.8,0.71,89,0.741573034,11,0.454545455
0.85,0.85,0.54,92,0.543478261,8,0.5
0.85,0.9,0.6,81,0.641975309,19,0.421052632
0.85,0.95,0.57,68,0.691176471,32,0.3125
0.85,1,0.37,65,0.353846154,35,0.4
0.9,-1,0.78,7,0.428571429,93,0.806451613
0.9,-0.95,0.78,3,0.666666667,97,0.783505155
0.9,-0.9,0.74,4,0,96,0.770833333
0.9,-0.85,0.66,5,0.2,95,0.684210526
0.9,-0.8,0.68,4,0.25,96,0.697916667
0.9,-0.75,0.74,2,0.5,98,0.744897959
0.9,-0.7,0.7,4,0.25,96,0.71875
0.9,-0.65,0.65,2,0.5,98,0.653061224
0.9,-0.6,0.63,5,0.4,95,0.642105263
0.9,-0.55,0.53,2,0,98,0.540816327
0.9,-0.5,0.55,5,0.2,95,0.568421053
0.9,-0.45,0.44,2,0.5,98,0.43877551
0.9,-0.4,0.53,3,0,97,0.546391753
0.9,-0.35,0.49,2,1,98,0.479591837
0.9,-0.3,0.29,5,0.2,95,0.294736842
0.9,-0.25,0.41,4,0,96,0.427083333
0.9,-0.2,0.36,6,0.333333333,94,0.361702128
0.9,-0.15,0.33,4,0,96,0.34375
0.9,-0.1,0.27,8,0.25,92,0.27173913
0.9,-0.05,0.26,15,0.133333333,85,0.282352941
0.9,0,0.27,18,0.333333333,82,0.256097561
0.9,0.05,0.23,31,0.161290323,69,0.260869565
0.9,0.1,0.21,42,0.19047619,58,0.224137931
0.9,0.15,0.24,42,0.261904762,58,0.224137931
0.9,0.2,0.4,47,0.468085106,53,0.339622642
0.9,0.25,0.45,61,0.524590164,39,0.333333333
0.9,0.3,0.42,63,0.492063492,37,0.297297297
0.9,0.35,0.57,77,0.649350649,23,0.304347826
0.9,0.4,0.65,75,0.76,25,0.32
0.9,0.45,0.62,84,0.678571429,16,0.3125
0.9,0.5,0.67,85,0.717647059,15,0.4
0.9,0.55,0.73,87,0.781609195,13,0.384615385
0.9,0.6,0.68,79,0.721518987,21,0.523809524
0.9,0.65,0.69,87,0.735632184,13,0.384615385
0.9,0.7,0.65,87,0.701149425,13,0.307692308
0.9,0.75,0.67,89,0.685393258,11,0.545454545
0.9,0.8,0.6,78,0.653846154,22,0.409090909
0.9,0.85,0.56,81,0.617283951,19,0.315789474
0.9,0.9,0.53,79,0.544303797,21,0.476190476
0.9,0.95,0.43,68,0.529411765,32,0.21875
0.9,1,0.43,66,0.439393939,34,0.411764706
0.95,-1,0.64,13,0.153846154,87,0.712643678
0.95,-0.95,0.79,6,0.666666667,94,0.79787234
0.95,-0.9,0.72,3,0.666666667,97,0.721649485
0.95,-0.85,0.64,8,0.5,92,0.652173913
0.95,-0.8,0.74,2,1,98,0.734693878
0.95,-0.75,0.63,5,0.6,95,0.631578947
0.95,-0.7,0.65,6,0.666666667,94,0.64893617
0.95,-0.65,0.64,2,0,98,0.653061224
0.95,-0.6,0.62,2,0.5,98,0.62244898
0.95,-0.55,0.61,2,0.5,98,0.612244898
0.95,-0.5,0.57,1,1,99,0.565656566
0.95,-0.45,0.55,2,0.5,98,0.551020408
0.95,-0.4,0.42,2,1,98,0.408163265
0.95,-0.35,0.52,2,0,98,0.530612245
0.95,-0.3,0.38,4,0,96,0.395833333
0.95,-0.25,0.39,4,0,96,0.40625
0.95,-0.2,0.4,4,0,96,0.416666667
0.95,-0.15,0.37,8,0.25,92,0.380434783
0.95,-0.1,0.36,10,0.2,90,0.377777778
0.95,-0.05,0.31,8,0.125,92,0.326086957
0.95,0,0.32,16,0.125,84,0.357142857
0.95,0.05,0.33,22,0.272727273,78,0.346153846
0.95,0.1,0.27,33,0.181818182,67,0.313432836
0.95,0.15,0.23,33,0.363636364,67,0.164179104
0.95,0.2,0.34,38,0.447368421,62,0.274193548
0.95,0.25,0.39,51,0.470588235,49,0.306122449
0.95,0.3,0.48,55,0.6,45,0.333333333
0.95,0.35,0.4,68,0.441176471,32,0.3125
0.95,0.4,0.59,72,0.708333333,28,0.285714286
0.95,0.45,0.6,77,0.675324675,23,0.347826087
0.95,0.5,0.55,78,0.653846154,22,0.181818182
0.95,0.55,0.7,88,0.727272727,12,0.5
0.95,0.6,0.73,90,0.755555556,10,0.5
0.95,0.65,0.71,85,0.764705882,15,0.4
0.95,0.7,0.65,79,0.708860759,21,0.428571429
0.95,0.75,0.65,83,0.710843373,17,0.352941176
0.95,0.8,0.67,75,0.733333333,25,0.48
0.95,0.85,0.48,77,0.558441558,23,0.217391304
0.95,0.9,0.46,66,0.545454545,34,0.294117647
0.95,0.95,0.43,63,0.428571429,37,0.432432432
0.95,1,0.41,63,0.412698413,37,0.405405405
1,-1,0.69,6,0.333333333,94,0.712765957
1,-0.95,0.61,11,0.181818182,89,0.662921348
1,-0.9,0.69,4,0.25,96,0.708333333
1,-0.85,0.69,6,0.166666667,94,0.723404255
1,-0.8,0.76,6,0.5,94,0.776595745
1,-0.75,0.66,5,0.8,95,0.652631579
1,-0.7,0.66,3,0.666666667,97,0.659793814
1,-0.65,0.64,0,0,100,0.64
1,-0.6,0.58,4,0.5,96,0.583333333
1,-0.55,0.69,2,0.5,98,0.693877551
1,-0.5,0.52,4,0,96,0.541666667
1,-0.45,0.68,2,0.5,98,0.683673469
1,-0.4,0.51,5,0.2,95,0.526315789
1,-0.35,0.43,4,0,96,0.447916667
1,-0.3,0.47,1,0,99,0.474747475
1,-0.25,0.44,2,0,98,0.448979592
1,-0.2,0.39,7,0.142857143,93,0.408602151
1,-0.15,0.34,9,0.333333333,91,0.340659341
1,-0.1,0.25,14,0.142857143,86,0.26744186
1,-0.05,0.33,11,0.272727273,89,0.337078652
1,0,0.28,21,0.047619048,79,0.341772152
1,0.05,0.3,22,0.227272727,78,0.320512821
1,0.1,0.29,31,0.193548387,69,0.333333333
1,0.15,0.32,30,0.3,70,0.328571429
1,0.2,0.36,38,0.394736842,62,0.338709677
1,0.25,0.43,42,0.476190476,58,0.396551724
1,0.3,0.42,54,0.5,46,0.326086957
1,0.35,0.51,67,0.597014925,33,0.333333333
1,0.4,0.46,69,0.52173913,31,0.322580645
1,0.45,0.43,64,0.515625,36,0.277777778
1,0.5,0.55,76,0.592105263,24,0.416666667
1,0.55,0.55,78,0.602564103,22,0.363636364
1,0.6,0.6,81,0.604938272,19,0.578947368
1,0.65,0.71,79,0.797468354,21,0.380952381
1,0.7,0.51,73,0.602739726,27,0.259259259
1,0.75,0.51,73,0.547945205,27,0.407407407
1,0.8,0.58,70,0.642857143,30,0.433333333
1,0.85,0.45,70,0.5,30,0.333333333
1,0.9,0.39,63,0.444444444,37,0.297297297
1,0.95,0.48,69,0.52173913,31,0.387096774
1,1,0.48,49,0.510204082,51,0.450980392
