X,Y,U,K,KU,H,HU
-0.45,0.95,0.42,52,0.557692308,48,0.270833333
-0.45,1,0.34,59,0.355932203,41,0.317073171
-0.4,-1,0.3,58,0.465517241,42,0.071428571
-0.4,-0.95,0.46,58,0.603448276,42,0.261904762
-0.4,-0.9,0.4,61,0.590163934,39,0.102564103
-0.4,-0.85,0.49,65,0.630769231,35,0.228571429
-0.4,-0.8,0.49,72,0.625,28,0.142857143
-0.4,-0.75,0.58,79,0.658227848,21,0.285714286
-0.4,-0.7,0.65,84,0.738095238,16,0.1875
-0.4,-0.65,0.7,83,0.78313253,17,0.294117647
-0.4,-0.6,0.72,94,0.765957447,6,0
-0.4,-0.55,0.75,93,0.784946237,7,0.285714286
-0.4,-0.5,0.71,92,0.760869565,8,0.125
-0.4,-0.45,0.77,88,0.840909091,12,0.25
-0.4,-0.4,0.69,94,0.734042553,6,0
-0.4,-0.35,0.79,92,0.847826087,8,0.125
-0.4,-0.3,0.92,96,0.947916667,4,0.25
-0.4,-0.25,0.89,97,0.896907216,3,0.666666667
-0.4,-0.2,0.89,100,0.89,0,0
-0.4,-0.15,0.9,97,0.907216495,3,0.666666667
-0.4,-0.1,0.93,96,0.947916667,4,0.5
-0.4,-0.05,0.89,96,0.916666667,4,0.25
-0.4,0,0.88,99,0.878787879,1,1
-0.4,0.05,0.93,97,0.958762887,3,0
-0.4,0.1,0.89,94,0.914893617,6,0.5
-0.4,0.15,0.88,96,0.895833333,4,0.5
-0.4,0.2,0.87,96,0.895833333,4,0.25
-0.4,0.25,0.85,98,0.857142857,2,0.5
-0.4,0.3,0.92,99,0.929292929,1,0
-0.4,0.35,0.82,96,0.84375,4,0.25
-0.4,0.4,0.8,93,0.849462366,7,0.142857143
-0.4,0.45,0.77,96,0.802083333,4,0
-0.4,0.5,0.75,85,0.847058824,15,0.2
-0.4,0.55,0.71,88,0.795454545,12,0.083333333
-0.4,0.6,0.55,79,0.658227848,21,0.142857143
-0.4,0.65,0.6,85,0.670588235,15,0.2
-0.4,0.7,0.66,79,0.772151899,21,0.238095238
-0.4,0.75,0.57,74,0.702702703,26,0.192307692
-0.4,0.8,0.53,69,0.68115942,31,0.193548387
-0.4,0.85,0.45,61,0.590163934,39,0.230769231
-0.4,0.9,0.38,67,0.462686567,33,0.212121212
-0.4,0.95,0.34,51,0.490196078,49,0.183673469
-0.4,1,0.3,50,0.42,50,0.18
-0.35,-1,0.3,57,0.403508772,43,0.162790698
-0.35,-0.95,0.31,55,0.454545455,45,0.133333333
-0.35,-0.9,0.43,67,0.582089552,33,0.121212121
-0.35,-0.85,0.52,74,0.675675676,26,0.076923077
-0.35,-0.8,0.48,67,0.641791045,33,0.151515152
-0.35,-0.75,0.6,74,0.743243243,26,0.192307692
-0.35,-0.7,0.69,84,0.738095238,16,0.4375
-0.35,-0.65,0.61,82,0.707317073,18,0.166666667
-0.35,-0.6,0.66,83,0.759036145,17,0.176470588
-0.35,-0.55,0.65,90,0.711111111,10,0.1
-0.35,-0.5,0.77,89,0.853932584,11,0.090909091
-0.35,-0.45,0.84,95,0.884210526,5,0
-0.35,-0.4,0.89,97,0.917525773,3,0
-0.35,-0.35,0.86,92,0.934782609,8,0
-0.35,-0.3,0.85,98,0.867346939,2,0
-0.35,-0.25,0.81,96,0.84375,4,0
-0.35,-0.2,0.88,99,0.888888889,1,0
-0.35,-0.15,0.94,99,0.939393939,1,1
-0.35,-0.1,0.92,97,0.948453608,3,0
-0.35,-0.05,0.88,96,0.90625,4,0.25
-0.35,0,0.9,97,0.927835052,3,0
-0.35,0.05,0.91,97,0.917525773,3,0.666666667
-0.35,0.1,0.87,99,0.878787879,1,0
-0.35,0.15,0.87,94,0.914893617,6,0.166666667
-0.35,0.2,0.91,96,0.9375,4,0.25
-0.35,0.25,0.89,98,0.908163265,2,0
-0.35,0.3,0.84,94,0.893617021,6,0
-0.35,0.35,0.86,95,0.884210526,5,0.4
-0.35,0.4,0.87,93,0.924731183,7,0.142857143
-0.35,0.45,0.83,92,0.880434783,8,0.25
-0.35,0.5,0.75,94,0.79787234,6,0
-0.35,0.55,0.69,85,0.729411765,15,0.466666667
-0.35,0.6,0.68,91,0.714285714,9,0.333333333
-0.35,0.65,0.58,83,0.662650602,17,0.176470588
-0.35,0.7,0.61,80,0.6875,20,0.3
-0.35,0.75,0.62,75,0.786666667,25,0.12
-0.35,0.8,0.57,73,0.671232877,27,0.296296296
-0.35,0.85,0.53,72,0.597222222,28,0.357142857
-0.35,0.9,0.49,59,0.610169492,41,0.317073171
-0.35,0.95,0.36,61,0.459016393,39,0.205128205
-0.35,1,0.34,52,0.480769231,48,0.1875
-0.3,-1,0.39,54,0.537037037,46,0.217391304
-0.3,-0.95,0.47,70,0.6,30,0.166666667
-0.3,-0.9,0.52,66,0.621212121,34,0.323529412
-0.3,-0.85,0.52,74,0.635135135,26,0.192307692
-0.3,-0.8,0.58,76,0.697368421,24,0.208333333
-0.3,-0.75,0.59,80,0.725,20,0.05
-0.3,-0.7,0.59,85,0.682352941,15,0.066666667
-0.3,-0.65,0.71,85,0.764705882,15,0.4
-0.3,-0.6,0.72,85,0.835294118,15,0.066666667
-0.3,-0.55,0.75,90,0.833333333,10,0
-0.3,-0.5,0.78,93,0.827956989,7,0.142857143
-0.3,-0.45,0.84,96,0.864583333,4,0.25
-0.3,-0.4,0.87,97,0.896907216,3,0
-0.3,-0.35,0.84,96,0.864583333,4,0.25
-0.3,-0.3,0.82,93,0.860215054,7,0.285714286
-0.3,-0.25,0.88,96,0.90625,4,0.25
-0.3,-0.2,0.86,97,0.87628866,3,0.333333333
-0.3,-0.15,0.93,99,0.939393939,1,0
-0.3,-0.1,0.91,99,0.919191919,1,0
-0.3,-0.05,0.92,98,0.928571429,2,0.5
-0.3,0,0.96,100,0.96,0,0
-0.3,0.05,0.93,97,0.958762887,3,0
-0.3,0.1,0.92,99,0.929292929,1,0
-0.3,0.15,0.9,99,0.909090909,1,0
-0.3,0.2,0.96,100,0.96,0,0
-0.3,0.25,0.9,98,0.918367347,2,0
-0.3,0.3,0.95,98,0.948979592,2,1
-0.3,0.35,0.84,94,0.882978723,6,0.166666667
-0.3,0.4,0.83,96,0.864583333,4,0
-0.3,0.45,0.85,97,0.865979381,3,0.333333333
-0.3,0.5,0.76,92,0.815217391,8,0.125
-0.3,0.55,0.73,97,0.75257732,3,0
-0.3,0.6,0.7,91,0.758241758,9,0.111111111
-0.3,0.65,0.64,86,0.709302326,14,0.214285714
-0.3,0.7,0.6,82,0.695121951,18,0.166666667
-0.3,0.75,0.63,84,0.714285714,16,0.1875
-0.3,0.8,0.49,71,0.563380282,29,0.310344828
-0.3,0.85,0.51,75,0.573333333,25,0.32
-0.3,0.9,0.46,64,0.59375,36,0.222222222
-0.3,0.95,0.38,58,0.517241379,42,0.19047619
-0.3,1,0.35,59,0.440677966,41,0.219512195
-0.25,-1,0.37,50,0.54,50,0.2
-0.25,-0.95,0.43,72,0.513888889,28,0.214285714
-0.25,-0.9,0.4,65,0.507692308,35,0.2
-0.25,-0.85,0.5,67,0.641791045,33,0.212121212
-0.25,-0.8,0.62,78,0.717948718,22,0.272727273
-0.25,-0.75,0.62,77,0.714285714,23,0.304347826
-0.25,-0.7,0.69,88,0.75,12,0.25
-0.25,-0.65,0.69,91,0.758241758,9,0
-0.25,-0.6,0.77,93,0.795698925,7,0.428571429
-0.25,-0.55,0.8,95,0.842105263,5,0
-0.25,-0.5,0.78,93,0.827956989,7,0.142857143
-0.25,-0.45,0.86,99,0.868686869,1,0
-0.25,-0.4,0.86,96,0.895833333,4,0
-0.25,-0.35,0.89,97,0.907216495,3,0.333333333
-0.25,-0.3,0.94,99,0.949494949,1,0
-0.25,-0.25,0.87,97,0.896907216,3,0
-0.25,-0.2,0.9,96,0.927083333,4,0.25
-0.25,-0.15,0.94,99,0.949494949,1,0
-0.25,-0.1,0.94,98,0.959183673,2,0
-0.25,-0.05,0.94,99,0.949494949,1,0
-0.25,0,0.94,96,0.96875,4,0.25
-0.25,0.05,0.98,99,0.97979798,1,1
-0.25,0.1,0.94,97,0.969072165,3,0
-0.25,0.15,0.87,99,0.878787879,1,0
-0.25,0.2,0.93,99,0.929292929,1,1
-0.25,0.25,0.95,99,0.95959596,1,0
-0.25,0.3,0.95,98,0.959183673,2,0.5
-0.25,0.35,0.85,98,0.867346939,2,0
-0.25,0.4,0.8,95,0.821052632,5,0.4
-0.25,0.45,0.82,95,0.842105263,5,0.4
-0.25,0.5,0.85,92,0.902173913,8,0.25
-0.25,0.55,0.78,90,0.844444444,10,0.2
-0.25,0.6,0.65,83,0.734939759,17,0.235294118
-0.25,0.65,0.69,78,0.833333333,22,0.181818182
-0.25,0.7,0.63,82,0.731707317,18,0.166666667
-0.25,0.75,0.56,78,0.666666667,22,0.181818182
-0.25,0.8,0.61,77,0.701298701,23,0.304347826
-0.25,0.85,0.6,71,0.746478873,29,0.24137931
-0.25,0.9,0.4,68,0.544117647,32,0.09375
-0.25,0.95,0.4,59,0.593220339,41,0.12195122
-0.25,1,0.41,54,0.574074074,46,0.217391304
-0.2,-1,0.42,56,0.553571429,44,0.25
